frame;n_blobs;blob_id;blob_classification;blob_classification_color;blob_motion_index;blob_positive_index;blob_contour_std_deviation;blob_centerX;blob_centerY;blob_speedX;blob_speedY;blob_minX;blob_minY;blob_maxX;blob_maxY;blob_area;blob_perimeter;blob_convex_hull_area;blob_convex_hull_perimeter;blob_aspect_ratio;blob_extent_ratio;blob_solidity_ratio;blob_diameter;blob_compactness;blob_major_axis_rotation;blob_minor_axis_rotation;blob_rotation
78;1;0;person;blue;52;79;64,50157845905142;208,4013727139428;151,94366744288504;-8,64841184425785;0,15676849181537023;145;40;266;240;14897,0;560,6761869192123;16708,0;519,492685675621;0,605;0,6155785123966943;0,8916088101508259;137,722363826358;21,1020867676893;110,64642333984375;189,99615478515625;7,324606895446777
79;1;0;person;blue;53;80;68,36503332568816;196,99128706986374;151,28227156264745;-11,41008564407906;-0,6613958802375919;135;39;255;240;14783,0;563,8477604389191;16672,0;521,9538630247116;0,5970149253731343;0,612893864013267;0,8866962571976967;137,1943883321031;21,506074338901755;109,61595916748047;195,85711669921875;6,2809953689575195
80;1;0;person;blue;54;81;54,16093188252781;188,2390495567939;148,18085770144583;-8,752237513069844;-3,101413861201621;125;35;246;233;14494,0;582,0487705469131;16671,0;543,1797786951065;0,6111111111111112;0,6049753735704149;0,8694139523723832;135,8467296676348;23,373863067143173;107,9451675415039;222,35284423828125;0,05967402830719948
81;1;0;person;blue;55;82;54,16241177656755;177,62724933357043;148,40777036461535;-10,611800223223469;0,22691266316951442;114;32;239;230;14789,0;582,5340518951416;16716,0;548,5265089273453;0,6313131313131313;0,5975353535353536;0,8847212251734865;137,22222716123042;22,945832822866425;107,3187026977539;234,06874084472656;177,18528747558594
82;1;0;person;blue;56;83;65,58494001248697;168,66932755581516;148,44273459266444;-8,957921777755274;0,03496422804909116;102;31;232;232;14774,5;601,9482650756836;17491,5;561,5331386327744;0,6467661691542289;0,5654228855721393;0,8446674098848012;137,1549403182024;24,524803805721035;112,26301574707031;241,61334228515625;176,25665283203125
83;1;0;person;blue;57;84;55,38420029987923;156,02147416973472;151,01540902921585;-12,647853386080442;2,5726744365514094;91;33;224;233;15023,0;610,5340510606766;17956,0;568,2426130771637;0,665;0,5647744360902256;0,8366562708843841;138,30357074405688;24,81207664944158;112,8587417602539;264,06890869140625;174,90733337402344
84;1;0;person;blue;58;85;47,57329090431619;143,54741299020537;151,47112559844885;-12,474061179529343;0,4557165692330045;77;34;214;234;14477,0;619,847759604454;17789,5;573,7814769744873;0,685;0,5283576642335767;0,8137946541499199;135,76703903794524;26,539424265155837;120,97234344482422;237,8060302734375;172,82342529296875
85;1;0;person;blue;59;86;47,400981500500606;130,3715997146568;149,43443945220736;-13,175813275548563;-2,036686146241493;65;32;200;238;14892,0;639,0193322896957;18794,5;586,4628328084946;0,6553398058252428;0,5354908306364617;0,7923594668653063;137,69924945400408;27,420474552777907;124,59381103515625;228,6659698486328;165,7396697998047
86;1;0;person;blue;60;87;54,944462679251465;114,20049604535421;148,98290356518652;-16,171103669302596;-0,4515358870208388;60;29;178;237;15236,5;603,663994550705;17611,0;565,6783360242844;0,5673076923076923;0,6207830834419817;0,8651694963375163;139,28285724868408;23,916924380068487;111,52021026611328;240,54273986816406;168,59548950195312
87;1;0;person;blue;61;88;58,78572522590739;98,46684211499364;144,29811632976057;-15,733653930360575;-4,684787235425944;55;24;160;239;16046,5;604,4924213886261;17633,5;571,3008193969727;0,4883720930232558;0,7108084163898117;0,9100008506535855;142,93718324702215;22,77201181044367;108,1514663696289;239,93138122558594;167,0003662109375
88;1;0;person;blue;62;89;61,84147556447763;83,95703563130154;141,57022424009247;-14,509806483692103;-2,727892089668103;38;19;143;240;16556,5;600,1492756605148;18081,5;568,1804056167603;0,4751131221719457;0,7134884723120017;0,9156596521306307;145,19087616791808;21,754546738491868;94,97312927246094;259,5970458984375;170,00802612304688
89;1;0;person;blue;63;90;55,0226275769507;71,64560437473033;136,6725685851598;-12,311431256571211;-4,897655654932663;18;15;129;240;16232,0;608,391916513443;18436,0;562,4216884374619;0,49333333333333335;0,6499299299299299;0,8804512909524843;143,76099711027732;22,803149585935202;94,53388977050781;238,19845581054688;167,5278778076172
90;1;0;person;blue;64;91;52,05813514582878;55,23700374471074;140,71102571931996;-16,408600630019585;4,038457134160154;4;16;115;240;17259,0;599,2203443050385;18837,5;565,3919447660446;0,4955357142857143;0,6941361003861004;0,9162043795620438;148,23913552967102;20,804509011475105;99,25233459472656;244,41925048828125;169,13385009765625
91;1;0;person;blue;65;92;53,491246990253146;47,285908278856816;140,974999048271;-7,951095465853925;0,26397332895103887;4;20;103;240;14622,5;577,1787132024765;15819,0;547,7450351715088;0,45;0,6713728191000918;0,9243631076553511;136,44759156133873;22,782374216041486;82,88257598876953;256,1756286621094;167,02438354492188
92;1;0;person;blue;66;93;49,069174809784585;40,406602689469004;141,47947066465923;-6,879305589387812;0,5044716163882299;4;21;93;240;12307,5;572,4091616868973;14011,0;542,5259512662888;0,4063926940639269;0,6314452824380483;0,8784169581043466;125,18145108932079;26,6221611523946;72,8401870727539;267,45928955078125;168,18421936035156
93;1;0;person;blue;67;94;49,36901354225449;35,764148119710725;136,53062028058912;-4,642454569758279;-4,948850384070113;4;20;83;240;10836,0;556,3086562156677;12634,5;529,1584776639938;0,35909090909090907;0,6234752589182969;0,8576516680517631;117,45988126483962;28,560291711007935;62,3740234375;287,77093505859375;169,7379913330078
94;1;0;person;blue;68;95;49,10104903751433;29,558640024224065;134,47493625554645;-6,20550809548666;-2,055684025042666;4;20;70;229;9918,5;530,6101714372635;11371,0;510,26511454582214;0,3157894736842105;0,719044512106713;0,8722627737226277;112,37716148958253;28,386061806995222;60,34479522705078;310,90789794921875;174,4590301513672
95;1;0;person;blue;69;96;48,566768306556405;27,7048916381333;117,65476294042769;-1,8537483860907642;-16,820173315118765;4;21;58;231;7701,5;513,8650048971176;9735,5;483,8991447687149;0,2571428571428571;0,6791446208112875;0,7910739047814699;99,02451390326466;34,28646929272411;49,83583450317383;243,7322998046875;179,03016662597656
96;1;0;person;blue;70;97;50,810958254158436;26,108792927333187;120,19916909516489;-1,5960987108001135;2,544406154737203;4;22;60;232;8788,0;500,16652035713196;9960,5;485,00833332538605;0,26666666666666666;0,7472789115646259;0,8822850258521159;105,7791525733337;28,466835239663325;62,52176284790039;237,2574005126953;3,1311206817626953
97;1;0;person;blue;71;98;48,34351925066046;35,07406485460594;119,0174555419229;8,965271927272756;-1,1817135532419911;4;25;70;236;7914,0;516,9360724687576;10350,0;490,65624392032623;0,3127962085308057;0,5682895303748384;0,7646376811594203;100,3813616018137;33,76584571890633;51,64569854736328;256,4291687011719;4,688412666320801
98;1;0;person;blue;72;99;50,86095436603182;39,23143380587703;133,79255184546034;4,1573689512710885;14,775096303537438;4;28;84;240;10656,5;530,6934320926666;12594,0;504,6324745416641;0,37735849056603776;0,6283313679245283;0,8461569001111641;116,48294814465447;26,428519576436333;65,99434661865234;232,33065795898438;9,050653457641602
99;1;0;person;blue;73;100;46,22008933939209;49,21894584297187;140,39640333047362;9,987512037094838;6,60385148501328;4;28;97;240;11901,0;558,7350620031357;14416,5;522,0442378520966;0,4386792452830189;0,6036214242239806;0,8255124336697534;123,09680670875736;26,231818293559183;79,22215270996094;238,66165161132812;9,981117248535156
100;1;0;person;blue;74;101;38,04948070303763;65,65900044714638;135,03014860154417;16,440054604174513;-5,366254728929448;25;28;110;237;10608,0;523,0782078504562;12130,5;494,15391302108765;0,40669856459330145;0,5971291866028708;0,874489922097193;116,21757651298105;25,79287438989867;71,40377044677734;224,0547637939453;9,0043363571167
101;1;0;person;blue;75;102;42,01859944766116;77,73648067547083;132,90087052503424;12,077480228324447;-2,1292780765099337;36;28;122;237;9941,5;528,4924215078354;11792,5;490,59490728378296;0,41148325358851673;0,553104484255035;0,8430358278566886;112,50738168664587;28,09477841283665;69,7812271118164;222,5594482421875;12,574440002441406
102;1;0;person;blue;76;103;45,14016100743062;85,27572492317005;139,34881036993897;7,539244247699216;6,447939844904738;41;28;134;239;11917,0;537,2203425168991;13374,5;507,5101594924927;0,44075829383886256;0,6072975589869031;0,8910239635126547;123,17952611781284;24,217982412853434;78,08235168457031;221,02764892578125;13,051055908203125
103;1;0;person;blue;77;104;51,58882843917538;95,26368119490547;142,87622420551367;9,987956271735428;3,5274138355746913;50;29;144;240;12277,0;545,0782083272934;13906,0;516,3816523551941;0,44549763033175355;0,6189875970555612;0,8828563210125125;125,02624480769464;24,20055821400116;81,85165405273438;232,33596801757812;12,56241512298584
104;1;0;person;blue;78;105;54,81640630322276;106,95877382923618;144,28210801453;11,695092634330706;1,4058838090163306;64;30;153;238;11855,0;538,9360730648041;13605,5;512,604146361351;0,42788461538461536;0,640395419187554;0,8713387968101135;122,85867817470346;24,500387250148616;83,12810516357422;224,17575073242188;12,5742769241333
105;1;0;person;blue;79;106;51,226207833616876;120,24447446285046;147,14577915171964;13,285700633614283;2,863671137189641;78;32;164;240;11393,0;536,3919160366058;13603,0;508,75956976413727;0,41346153846153844;0,6369074239713775;0,8375358376828641;120,4409321334226;25,253777546688422;83,67979431152344;221,24046325683594;13,445621490478516
106;1;0;person;blue;80;107;60,37133713201521;134,80333534327445;143,6470305483601;14,558860880423993;-3,4987486033595303;92;35;176;236;10929,0;529,5634888410568;13166,5;495,81436800956726;0,417910447761194;0,6472992181947406;0,8300611400144305;117,96285425679812;25,659940407494936;76,87772369384766;217,43116760253906;9,958196640014648
107;1;0;person;blue;81;108;62,84087835637167;148,12338430656132;146,31818461075176;13,320048963286865;2,6711540623916505;103;36;187;233;10471,5;508,49242103099823;12022,0;482,3739721775055;0,4263959390862944;0,6327955039883973;0,8710281151222758;115,46743217329403;24,69221622938127;72,07782745361328;237,1291961669922;11,808430671691895
108;1;0;person;blue;82;109;55,959188339587186;162,07273848196115;141,44354466202742;13,949354175399833;-4,874639948724337;122;34;198;231;10586,5;502,6934323310852;11746,0;478,6251835823059;0,38578680203045684;0,707086561581619;0,9012855440149838;116,0997434981611;23,8700880280364;72,56988525390625;224,74171447753906;7,861073017120361
109;1;0;person;blue;83;110;65,13520032633775;175,21566225024858;141,13203919169797;13,142923768287432;-0,3115054703294504;134;35;212;239;10904,0;514,9360724687576;12309,5;486,9388484954834;0,38235294117647056;0,6852689793866265;0,8858198952028921;117,82785746924287;24,31760443227711;78,9897232055664;209,10687255859375;6,649876594543457
110;1;0;person;blue;84;111;71,62471968252026;186,79323157703834;144,95136259994035;11,577569326789757;3,819323408242383;144;35;223;238;10495,0;524,048770904541;12501,0;487,64606750011444;0,3891625615763547;0,6544241441666147;0,8395328373730102;115,59692479471732;26,16742394345499;76,97261047363281;198,31190490722656;4,845865726470947
111;1;0;person;blue;85;112;63,628987378868764;197,64496517439747;142,27357563039453;10,851733597359129;-2,6777869695458207;153;36;239;232;11503,5;517,7228696346283;12910,0;493,59317779541016;0,4387755102040816;0,6824572852396773;0,8910534469403563;121,02359729763839;23,300471138585152;82,72408294677734;237,0394744873047;5,054385662078857
112;1;0;person;blue;86;113;67,56832411017594;203,31003525247507;143,9905403878076;5,665070078077605;1,7169647574130806;152;37;248;240;12062,5;532,4924209117889;13910,5;496,938005566597;0,4729064039408867;0,6189706486042693;0,8671507134898099;123,92922176939506;23,50658473189619;87,90757751464844;199,7743377685547;10,12631607055664
113;1;0;person;blue;87;114;67,89526444908053;210,61855826152157;146,8946668061411;7,308523009046496;2,904126418333476;154;40;260;240;12332,0;538,8771979808807;14271,5;495,2714548110962;0,53;0,5816981132075472;0,864099779280384;125,30598575357055;23,547570102475294;93,88680267333984;193,4343719482422;11,446805000305176
114;1;0;person;blue;88;115;65,4582227176989;217,65337803336263;150,7013864043052;7,0348197718410574;3,8067195981641078;159;42;269;240;12605,5;538,7766922712326;14495,0;495,55594205856323;0,5555555555555556;0,5787649219467401;0,869644705070714;126,68788845489175;23,028069028180596;96,25662994384766;184,4297637939453;9,533817291259766
115;1;0;person;blue;89;116;69,77977258723612;224,24250816742273;152,44103520828835;6,589130134060099;1,7396488039831581;168;41;272;240;12457,0;530,5340512990952;14083,5;493,4948616027832;0,5226130653266332;0,6019037495168148;0,8845102424823374;125,93944977157047;22,59503729532238;88,66644287109375;196,34939575195312;7,944854736328125
116;1;0;person;blue;90;117;71,11579551899261;232,1416795119588;155,56473782326887;7,899171344536086;3,123702614980516;181;43;280;240;12929,5;521,8061290979385;14252,0;491,02394664287567;0,5025380710659898;0,6629492898528432;0,907206006174572;128,30569236652474;21,05894554036695;90,17448425292969;205,71522521972656;1,1729416847229004
117;1;0;person;blue;91;118;71,05686814929251;238,08944378395913;155,59318704392746;5,947764272000313;0,028449220658586682;194;44;286;240;12709,5;512,8355671167374;13715,0;486,5439404249191;0,46938775510204084;0,7048303016858918;0,9266861100984324;127,2094257270724;20,693207356697403;83,54347229003906;217,92855834960938;176,81997680664062
118;1;0;person;blue;92;119;68,15942510683129;244,7462011124425;154,5425551265915;6,656757328483366;-1,0506319173359486;202;44;293;240;12259,5;508,4924212694168;13258,5;481,26719295978546;0,4642857142857143;0,6873458174478583;0,9246521099671908;124,93710497158452;21,09095334136254;79,75879669189453;213,19776916503906;174,73333740234375
119;1;0;person;blue;93;120;69,36414161163714;251,3277444717598;151,75805874386282;6,581543359317294;-2,7844963827286904;209;45;299;240;12825,5;506,8355665206909;13693,5;480,0148193836212;0,46153846153846156;0,7307977207977208;0,9366122612918538;127,78862931028264;20,02902744457134;84,08969116210938;199,00059509277344;176,16461181640625
120;1;0;person;blue;94;121;66,07724031810365;257,1015615042194;150,03973435963948;5,77381703245959;-1,7183243842233367;213;45;304;240;12474,5;507,6639951467514;13561,0;478,6143081188202;0,4666666666666667;0,7029867568329107;0,9198805397832018;126,0278806486834;20,659964885835972;82,73590087890625;193,4043426513672;175,5603790283203
121;1;0;person;blue;95;122;61,39654458813379;261,37287452380514;152,66330762633766;4,271313019585762;2,6235732666981733;218;45;308;240;12511,5;506,83556747436523;13486,0;479,503301858902;0,46153846153846156;0,712905982905983;0,9277398783924069;126,21464480777969;20,53169423786611;82,91107940673828;198,338134765625;178,32904052734375
122;1;0;person;blue;96;123;58,15643634345555;263,82568459069967;154,9588445259038;2,4528100668945285;2,2955368995661445;220;46;309;240;11599,5;504,0071396827698;12772,0;476,57111752033234;0,4587628865979381;0,6718116529595737;0,9081976197932978;121,52753638231756;21,899495396457347;77,86488342285156;210,994873046875;1,2156583070755005
123;1;0;person;blue;97;124;55,68019720296196;270,9598382764609;153,44858236750477;7,134153685761248;-1,5102621583990299;234;47;310;240;9994,0;485,9655101299286;11151,0;464,92412984371185;0,39378238341968913;0,6813471502590673;0,8962424894628285;112,80406025530826;23,63042595915967;66,86692810058594;204,34671020507812;178,97975158691406
124;1;0;person;blue;98;125;54,82535271760048;277,0582211048031;152,6598373084;6,09838282834221;-0,7887450591047696;245;47;307;240;8277,0;478,308656334877;9782,0;452,3587654829025;0,32124352331606215;0,6917098445595855;0,8461459824166837;102,65770166808207;27,64034924790087;60,16009521484375;204,92283630371094;179,201904296875
125;1;0;person;blue;99;126;56,002961348332704;281,0365830193962;152,65887828351254;3,9783619145930516;-0,0009590248874644658;252;48;309;240;7536,0;466,651801943779;9000,5;448,2691959142685;0,296875;0,6885964912280702;0,8372868173990334;97,95475082467509;28,896484110585977;52,06489944458008;232,5051727294922;179,18409729003906
126;1;0;person;blue;100;127;58,749041994421106;285,92831073876044;152,15684448339167;4,891727719364269;-0,50203380012087;259;49;314;240;7086,5;465,2375885248184;8716,0;445,6678034067154;0,2879581151832461;0,6745835316515945;0,8130449747590638;94,98848369021232;30,543429588144818;52,85063934326172;220,88414001464844;178,1027069091797
127;1;0;person;blue;101;128;55,51570484308891;289,7271313848831;150,75372472521067;3,7988206461226355;-1,403119758180992;265;49;317;240;6777,0;460,1665207147598;8169,0;441,62159609794617;0,27225130890052357;0,682339911397503;0,82959970620639;92,89103506081842;31,24586495303637;50,3323860168457;201,10305786132812;177,3095245361328
128;1;0;person;blue;102;129;52,38300765102041;292,6892878397048;147,30394096205683;2,962156454821695;-3,449783763153846;267;49;320;240;6951,0;456,16652035713196;8205,0;438,9387686252594;0,2774869109947644;0,6866541539069446;0,8471663619744059;94,07596970243844;29,93639681984372;55,55104446411133;192,7527313232422;177,6781768798828
129;1;0;person;blue;100;130;52,70796476978608;293,68236139480854;146,21231449752068;0,9930735551037628;-1,091626464536148;270;49;320;240;6545,5;452,7523066997528;7761,0;435,7261538505554;0,2617801047120419;0,6853926701570681;0,8433835845896147;91,29068649136126;31,31688201389459;50,36441421508789;194,82167053222656;177,95982360839844
130;1;0;person;blue;98;131;52,06741558373188;295,5972343208137;145,98085183182476;1,9148729260051596;-0,2314626656959149;272;48;320;240;7083,0;449,53910422325134;7741,0;438,1240464448929;0,25;0,7685546875;0,9149980622658571;94,96502353687465;28,53104704586238;54,12488555908203;190,78147888183594;177,30813598632812
131;1;0;person;blue;96;132;49,25376833095856;296,00205846668297;144,29216730303582;0,40482414586927007;-1,68868452878894;273;48;320;240;7063,5;445,43859922885895;7624,5;433,41085028648376;0,24479166666666666;0,7827460106382979;0,9264214046822743;94,83421072712538;28,09025917505033;48,59925079345703;188,1498260498047;177,290283203125
132;1;0;person;blue;94;133;45,77483836852293;295,76395143466146;143,90832667089128;-0,23810703202150307;-0,38384063214454045;272;48;320;240;7117,0;447,3380935192108;7842,5;431,9734950065613;0,25;0,7722439236111112;0,9074912336627351;95,19267744884662;28,117376691499533;50,34712219238281;186,69442749023438;177,62252807617188
133;1;0;person;blue;92;134;45,210783412493655;294,6928406919107;144,02860231346563;-1,0711107427507613;0,12027564257434165;267;47;320;240;7484,0;451,82337474823;8377,5;434,4247567653656;0,27461139896373055;0,7316453221233747;0,8933452700686362;97,61621152655925;27,277440134804845;53,282859802246094;186,08787536621094;177,95553588867188
